reqId,testId,mode,model,coverage_score,support_score,objective_score
R65,R65_3,hybrid,gpt-4o-mini,1.0,0.8,0.91
R65,R65_4,hybrid,gpt-4o-mini,1.0,0.6667,0.85
R65,R65_5,hybrid,gpt-4o-mini,1.0,0.625,0.8313
R65,R65_6,hybrid,gpt-4o-mini,1.0,0.8333,0.925
R65,R65_7,hybrid,gpt-4o-mini,1.0,0.4615,0.7577
R65,R65_8,hybrid,gpt-4o-mini,0.4444,0.6667,0.5444
R65,R65_9,hybrid,gpt-4o-mini,1.0,0.75,0.8875
R65,R65_10,hybrid,gpt-4o-mini,1.0,0.7143,0.8714
R7,R7_1,vector,gpt-4o-mini,0.6,0.6154,0.6069
R7,R7_2,vector,gpt-4o-mini,0.6,0.5,0.555
R7,R7_3,vector,gpt-4o-mini,0.6,0.6875,0.6394
R7,R7_4,vector,gpt-4o-mini,0.6,0.75,0.6675
R7,R7_5,vector,gpt-4o-mini,0.6,0.7059,0.6477
R7,R7_6,vector,gpt-4o-mini,0.6,0.6429,0.6193
R7,R7_7,vector,gpt-4o-mini,0.4,0.5294,0.4582
R7,R7_8,vector,gpt-4o-mini,0.6,0.6111,0.605
R7,R7_9,vector,gpt-4o-mini,0.4,0.6923,0.5315
R7,R7_10,vector,gpt-4o-mini,0.6,0.5,0.555
R70,R70_1,graph,gpt-4o-mini,0.5385,0.9,0.7012
R70,R70_2,graph,gpt-4o-mini,0.5385,0.8889,0.6962
R70,R70_3,graph,gpt-4o-mini,0.5385,0.9,0.7012
R70,R70_4,graph,gpt-4o-mini,0.5385,0.75,0.6337
R70,R70_5,graph,gpt-4o-mini,0.5385,0.7692,0.6423
R70,R70_6,graph,gpt-4o-mini,0.5385,0.6667,0.5962
R70,R70_7,graph,gpt-4o-mini,0.5385,0.6667,0.5962
R70,R70_8,graph,gpt-4o-mini,0.5385,0.6667,0.5962
R70,R70_9,graph,gpt-4o-mini,0.6154,0.7143,0.6599
R70,R70_10,graph,gpt-4o-mini,0.5385,0.7273,0.6235
R103d,R103d_1,vector,gpt-4o-mini,0.5,0.5833,0.5375
R103d,R103d_2,vector,gpt-4o-mini,0.5,0.4667,0.485
R103d,R103d_3,vector,gpt-4o-mini,0.375,0.4706,0.418
R103d,R103d_4,vector,gpt-4o-mini,0.375,0.6,0.4763
R103d,R103d_5,vector,gpt-4o-mini,0.375,0.4444,0.4062
R103d,R103d_6,vector,gpt-4o-mini,0.5,0.2941,0.4073
R103d,R103d_7,vector,gpt-4o-mini,0.5,0.4615,0.4827
R103d,R103d_8,vector,gpt-4o-mini,0.625,0.6154,0.6207
R103d,R103d_9,vector,gpt-4o-mini,0.75,0.5625,0.6656
R103d,R103d_10,vector,gpt-4o-mini,0.375,0.5333,0.4462
R44,R44_1,graph,gpt-4o-mini,0.6667,1.0,0.8167
R44,R44_2,graph,gpt-4o-mini,0.7333,1.0,0.8533
R44,R44_3,graph,gpt-4o-mini,0.6667,1.0,0.8167
R44,R44_4,graph,gpt-4o-mini,0.6,1.0,0.78
R44,R44_5,graph,gpt-4o-mini,0.6667,0.8462,0.7475
R44,R44_6,graph,gpt-4o-mini,0.6667,0.7647,0.7108
R44,R44_7,graph,gpt-4o-mini,0.6667,0.6667,0.6667
R44,R44_8,graph,gpt-4o-mini,0.6667,0.6429,0.656
R44,R44_9,graph,gpt-4o-mini,0.6667,0.6875,0.6761
R44,R44_10,graph,gpt-4o-mini,0.6667,0.7143,0.6881
R39,R39_1,vector,gpt-4o-mini,0.4286,0.5714,0.4929
R39,R39_2,vector,gpt-4o-mini,0.5714,0.5556,0.5643
R39,R39_3,vector,gpt-4o-mini,0.4286,0.4444,0.4357
R39,R39_4,vector,gpt-4o-mini,0.2857,0.3,0.2921
R39,R39_5,vector,gpt-4o-mini,0.4286,0.4615,0.4434
R39,R39_6,vector,gpt-4o-mini,0.2857,0.4444,0.3571
R39,R39_7,vector,gpt-4o-mini,0.2857,0.25,0.2696
R39,R39_8,vector,gpt-4o-mini,0.5714,0.5833,0.5768
R39,R39_9,vector,gpt-4o-mini,0.5714,0.3333,0.4643
R39,R39_10,vector,gpt-4o-mini,0.5714,0.4545,0.5188
R1,R1_1,vector,gpt-4o-mini,0.3333,0.9333,0.6033
R1,R1_2,vector,gpt-4o-mini,0.3333,0.9333,0.6033
R1,R1_3,vector,gpt-4o-mini,0.5833,0.9333,0.7408
R1,R1_4,vector,gpt-4o-mini,0.5,0.9333,0.695
R1,R1_5,vector,gpt-4o-mini,0.5833,0.9412,0.7444
R1,R1_6,vector,gpt-4o-mini,0.8333,0.95,0.8858
R1,R1_7,vector,gpt-4o-mini,0.8333,0.9,0.8633
R1,R1_8,vector,gpt-4o-mini,0.5,0.9286,0.6929
R1,R1_9,vector,gpt-4o-mini,0.5833,0.9231,0.7362
R1,R1_10,vector,gpt-4o-mini,0.8333,0.8,0.8183
R49,R49_1,hybrid,gpt-4o-mini,0.0,0.0,0.0
R49,R49_2,hybrid,gpt-4o-mini,0.4,0.1429,0.2843
R49,R49_3,hybrid,gpt-4o-mini,0.6,0.2,0.42
R49,R49_4,hybrid,gpt-4o-mini,0.2,0.0714,0.1421
R49,R49_5,hybrid,gpt-4o-mini,0.2,0.0625,0.1381
R49,R49_6,hybrid,gpt-4o-mini,0.6,0.2857,0.4586
R49,R49_7,hybrid,gpt-4o-mini,0.4,0.2105,0.3147
R49,R49_8,hybrid,gpt-4o-mini,0.2,0.1429,0.1743
R49,R49_9,hybrid,gpt-4o-mini,0.2,0.0909,0.1509
R49,R49_10,hybrid,gpt-4o-mini,0.4,0.4,0.4
R102d,R102d_1,vector,gpt-4o-mini,0.75,0.5714,0.6696
R102d,R102d_2,vector,gpt-4o-mini,0.75,0.5455,0.658
R102d,R102d_3,vector,gpt-4o-mini,0.75,0.4444,0.6125
R102d,R102d_4,vector,gpt-4o-mini,0.75,0.5455,0.658
R102d,R102d_5,vector,gpt-4o-mini,0.75,0.5,0.6375
R102d,R102d_6,vector,gpt-4o-mini,0.75,0.4,0.5925
R102d,R102d_7,vector,gpt-4o-mini,0.75,0.3077,0.551
R102d,R102d_8,vector,gpt-4o-mini,0.75,0.4667,0.6225
R102d,R102d_9,vector,gpt-4o-mini,0.75,0.4,0.5925
R102d,R102d_10,vector,gpt-4o-mini,0.75,0.5,0.6375
R38,R38_1,graph,gpt-4o-mini,0.5217,0.6154,0.5639
R38,R38_2,graph,gpt-4o-mini,0.4348,0.6429,0.5284
R38,R38_3,graph,gpt-4o-mini,0.6522,0.8235,0.7293
R38,R38_4,graph,gpt-4o-mini,0.5217,0.6,0.5569
R38,R38_5,graph,gpt-4o-mini,0.4783,0.5625,0.5162
R38,R38_6,graph,gpt-4o-mini,0.4348,0.5,0.4641
R38,R38_7,graph,gpt-4o-mini,0.4348,0.5714,0.4963
R38,R38_8,graph,gpt-4o-mini,0.4783,0.6154,0.54
R38,R38_9,graph,gpt-4o-mini,0.4348,0.4286,0.432
R38,R38_10,graph,gpt-4o-mini,0.5652,0.9167,0.7234
R47,R47_1,hybrid,gpt-4o-mini,0.375,0.8333,0.5812
R47,R47_2,hybrid,gpt-4o-mini,0.625,1.0,0.7937
R47,R47_3,hybrid,gpt-4o-mini,0.375,0.7273,0.5335
R47,R47_4,hybrid,gpt-4o-mini,0.375,0.7273,0.5335
R47,R47_5,hybrid,gpt-4o-mini,0.625,0.6,0.6138
R47,R47_6,hybrid,gpt-4o-mini,0.625,0.8333,0.7187
R47,R47_7,hybrid,gpt-4o-mini,0.5,0.5385,0.5173
R47,R47_8,hybrid,gpt-4o-mini,0.5,0.5714,0.5321
R47,R47_9,hybrid,gpt-4o-mini,0.375,0.75,0.5438
R47,R47_10,hybrid,gpt-4o-mini,0.375,0.875,0.6
R39,R39_1,graph,gpt-4o-mini,0.1429,0.7,0.3936
R39,R39_2,graph,gpt-4o-mini,0.1429,0.6667,0.3786
R39,R39_3,graph,gpt-4o-mini,0.1429,0.6667,0.3786
R39,R39_4,graph,gpt-4o-mini,0.1429,0.75,0.4161
R39,R39_5,graph,gpt-4o-mini,0.1429,0.5385,0.3209
R39,R39_6,graph,gpt-4o-mini,0.0,0.6,0.27
R39,R39_7,graph,gpt-4o-mini,0.4286,0.4167,0.4232
R39,R39_8,graph,gpt-4o-mini,0.1429,0.5833,0.3411
R39,R39_9,graph,gpt-4o-mini,0.0,0.6,0.27
R39,R39_10,graph,gpt-4o-mini,0.0,0.8,0.36
R74,R74_1,vector,gpt-4o-mini,1.0,0.5833,0.8125
R74,R74_2,vector,gpt-4o-mini,1.0,0.7692,0.8961
R74,R74_3,vector,gpt-4o-mini,1.0,0.5385,0.7923
R74,R74_4,vector,gpt-4o-mini,1.0,0.5385,0.7923
R74,R74_5,vector,gpt-4o-mini,1.0,0.5385,0.7923
R74,R74_6,vector,gpt-4o-mini,1.0,0.5385,0.7923
R74,R74_7,vector,gpt-4o-mini,1.0,0.5385,0.7923
R74,R74_8,vector,gpt-4o-mini,1.0,0.6429,0.8393
R74,R74_9,vector,gpt-4o-mini,1.0,0.6,0.82
R74,R74_10,vector,gpt-4o-mini,1.0,0.5625,0.8031
R92c,R92c_1,vector,gpt-4o-mini,0.2,0.4545,0.3145
R92c,R92c_2,vector,gpt-4o-mini,0.2,0.5,0.335
R92c,R92c_3,vector,gpt-4o-mini,0.2,0.6154,0.3869
R92c,R92c_4,vector,gpt-4o-mini,0.3,0.6,0.435
R92c,R92c_5,vector,gpt-4o-mini,0.2,0.5556,0.36
R92c,R92c_6,vector,gpt-4o-mini,0.2,0.6,0.38
R92c,R92c_7,vector,gpt-4o-mini,0.2,0.5,0.335
R92c,R92c_8,vector,gpt-4o-mini,0.2,0.8889,0.51
R92c,R92c_9,vector,gpt-4o-mini,0.2,0.5,0.335
R92c,R92c_10,vector,gpt-4o-mini,0.3,0.6923,0.4765
R103d,R103d_1,hybrid,gpt-4o-mini,0.25,0.5833,0.4
R103d,R103d_2,hybrid,gpt-4o-mini,0.25,0.6667,0.4375
R103d,R103d_3,hybrid,gpt-4o-mini,0.25,0.6667,0.4375
R103d,R103d_4,hybrid,gpt-4o-mini,0.25,0.6,0.4075
R103d,R103d_5,hybrid,gpt-4o-mini,0.5,0.625,0.5563
R103d,R103d_6,hybrid,gpt-4o-mini,0.25,0.7,0.4525
R103d,R103d_7,hybrid,gpt-4o-mini,0.375,0.7368,0.5378
R103d,R103d_8,hybrid,gpt-4o-mini,0.375,0.5455,0.4517
R103d,R103d_9,hybrid,gpt-4o-mini,0.375,0.4,0.3863
R103d,R103d_10,hybrid,gpt-4o-mini,0.25,0.3333,0.2875
R84b,R84b_1,hybrid,gpt-4o-mini,0.6667,0.3,0.5017
R84b,R84b_2,hybrid,gpt-4o-mini,0.5,0.3333,0.425
R84b,R84b_3,hybrid,gpt-4o-mini,0.5,0.125,0.3313
R84b,R84b_4,hybrid,gpt-4o-mini,0.6667,0.4444,0.5667
R84b,R84b_5,hybrid,gpt-4o-mini,0.6667,0.5714,0.6238
R84b,R84b_6,hybrid,gpt-4o-mini,0.8333,0.5455,0.7038
R84b,R84b_7,hybrid,gpt-4o-mini,0.6667,0.5714,0.6238
R84b,R84b_8,hybrid,gpt-4o-mini,0.5,0.6,0.545
R84b,R84b_9,hybrid,gpt-4o-mini,0.6667,0.4286,0.5596
R84b,R84b_10,hybrid,gpt-4o-mini,0.5,0.4286,0.4679
R71b,R71b_1,graph,gpt-4o-mini,0.55,0.7692,0.6486
R71b,R71b_2,graph,gpt-4o-mini,0.55,0.6667,0.6025
R71b,R71b_3,graph,gpt-4o-mini,0.4,0.8333,0.595
R71b,R71b_4,graph,gpt-4o-mini,0.3,0.6364,0.4514
R71b,R71b_5,graph,gpt-4o-mini,0.5,0.8,0.635
R71b,R71b_6,graph,gpt-4o-mini,0.25,0.5,0.3625
R71b,R71b_7,graph,gpt-4o-mini,0.3,0.4,0.345
R71b,R71b_8,graph,gpt-4o-mini,0.3,0.4615,0.3727
R71b,R71b_9,graph,gpt-4o-mini,0.5,1.0,0.725
R71b,R71b_10,graph,gpt-4o-mini,0.5,0.7333,0.605
R48,R48_1,graph,gpt-4o-mini,0.0,0.8182,0.3682
R48,R48_2,graph,gpt-4o-mini,0.0,0.9167,0.4125
R48,R48_3,graph,gpt-4o-mini,0.0,0.75,0.3375
R48,R48_4,graph,gpt-4o-mini,0.0,0.75,0.3375
R48,R48_5,graph,gpt-4o-mini,0.5,0.6923,0.5865
R48,R48_6,graph,gpt-4o-mini,0.0,0.7143,0.3214
R48,R48_7,graph,gpt-4o-mini,0.0,0.6154,0.2769
R48,R48_8,graph,gpt-4o-mini,0.0,0.6154,0.2769
R48,R48_9,graph,gpt-4o-mini,0.0,0.625,0.2812
R48,R48_10,graph,gpt-4o-mini,0.5,0.6,0.545
R32,R32_1,graph,gpt-4o-mini,0.7143,0.6667,0.6929
R32,R32_2,graph,gpt-4o-mini,0.7143,0.6667,0.6929
R32,R32_3,graph,gpt-4o-mini,0.7857,1.0,0.8821
R32,R32_4,graph,gpt-4o-mini,0.7143,0.4706,0.6046
R32,R32_5,graph,gpt-4o-mini,0.7857,0.7692,0.7783
R32,R32_6,graph,gpt-4o-mini,0.6429,0.5,0.5786
R32,R32_7,graph,gpt-4o-mini,0.7143,0.6429,0.6822
R32,R32_8,graph,gpt-4o-mini,0.7143,0.5333,0.6329
R32,R32_9,graph,gpt-4o-mini,0.7143,0.5333,0.6329
R32,R32_10,graph,gpt-4o-mini,0.7143,0.5714,0.65
R61,R61_1,hybrid,gpt-4o-mini,0.0,0.6,0.27
R61,R61_2,hybrid,gpt-4o-mini,1.0,0.8125,0.9156
R61,R61_3,hybrid,gpt-4o-mini,1.0,0.7143,0.8714
R61,R61_4,hybrid,gpt-4o-mini,1.0,0.8235,0.9206
R61,R61_5,hybrid,gpt-4o-mini,1.0,0.85,0.9325
R61,R61_6,hybrid,gpt-4o-mini,0.0,0.5,0.225
R61,R61_7,hybrid,gpt-4o-mini,1.0,0.7778,0.9
R61,R61_8,hybrid,gpt-4o-mini,0.0,0.7,0.315
R61,R61_9,hybrid,gpt-4o-mini,1.0,0.5,0.775
R61,R61_10,hybrid,gpt-4o-mini,1.0,0.6667,0.85
R43,R43_1,hybrid,gpt-4o-mini,0.0,0.6364,0.2864
R43,R43_2,hybrid,gpt-4o-mini,0.0,0.36,0.162
R47,R47_1,graph,gpt-4o-mini,0.375,0.7778,0.5563
R47,R47_2,graph,gpt-4o-mini,0.625,0.75,0.6813
R47,R47_3,graph,gpt-4o-mini,0.375,0.5385,0.4486
R47,R47_4,graph,gpt-4o-mini,0.625,0.5625,0.5969
R47,R47_5,graph,gpt-4o-mini,0.375,0.8182,0.5744
R47,R47_6,graph,gpt-4o-mini,0.625,0.7692,0.6899
R47,R47_7,graph,gpt-4o-mini,0.375,0.4667,0.4163
R47,R47_8,graph,gpt-4o-mini,0.625,0.4375,0.5406
R47,R47_9,graph,gpt-4o-mini,0.375,0.5,0.4313
R47,R47_10,graph,gpt-4o-mini,0.625,0.4667,0.5538
R33,R33_1,hybrid,gpt-4o-mini,0.8571,0.5,0.6964
R33,R33_2,hybrid,gpt-4o-mini,0.7143,0.5385,0.6352
R33,R33_3,hybrid,gpt-4o-mini,0.7143,0.4167,0.5804
R33,R33_4,hybrid,gpt-4o-mini,0.7143,0.5833,0.6554
R33,R33_5,hybrid,gpt-4o-mini,0.7143,0.4167,0.5804
R33,R33_6,hybrid,gpt-4o-mini,0.7143,0.6429,0.6822
R33,R33_7,hybrid,gpt-4o-mini,0.7143,0.5,0.6179
R33,R33_8,hybrid,gpt-4o-mini,0.7143,0.4762,0.6072
R33,R33_9,hybrid,gpt-4o-mini,0.7143,0.5,0.6179
R33,R33_10,hybrid,gpt-4o-mini,0.7143,0.5333,0.6329
R31,R31_1,graph,gpt-4o-mini,0.6,0.75,0.6675
R31,R31_2,graph,gpt-4o-mini,0.8,0.7273,0.7673
R31,R31_3,graph,gpt-4o-mini,0.6,0.75,0.6675
R31,R31_4,graph,gpt-4o-mini,0.8,0.7857,0.7936
R31,R31_5,graph,gpt-4o-mini,0.6,0.5556,0.58
R31,R31_6,graph,gpt-4o-mini,0.8,0.6875,0.7494
R31,R31_7,graph,gpt-4o-mini,0.6,0.7273,0.6573
R31,R31_8,graph,gpt-4o-mini,0.8,0.6923,0.7515
R31,R31_9,graph,gpt-4o-mini,0.6,0.7143,0.6514
R31,R31_10,graph,gpt-4o-mini,0.8,0.6875,0.7494
R31,R31_1,vector,gpt-4o-mini,0.6,0.7692,0.6761
R31,R31_2,vector,gpt-4o-mini,0.8,0.7333,0.77
R31,R31_3,vector,gpt-4o-mini,0.6,0.5714,0.5871
R31,R31_4,vector,gpt-4o-mini,0.8,0.6111,0.715
R31,R31_5,vector,gpt-4o-mini,0.6,0.7857,0.6836
R31,R31_6,vector,gpt-4o-mini,0.8,0.7647,0.7841
R31,R31_7,vector,gpt-4o-mini,0.8,0.8571,0.8257
R31,R31_8,vector,gpt-4o-mini,0.8,0.8235,0.8106
R31,R31_9,vector,gpt-4o-mini,0.6,0.7333,0.66
R31,R31_10,vector,gpt-4o-mini,0.8,0.7222,0.765
R26,R26_1,graph,gpt-4o-mini,0.4286,0.5714,0.4929
R26,R26_2,graph,gpt-4o-mini,0.4286,0.5714,0.4929
R26,R26_3,graph,gpt-4o-mini,0.5714,0.6667,0.6143
R26,R26_4,graph,gpt-4o-mini,0.5714,0.5455,0.5597
R26,R26_5,graph,gpt-4o-mini,0.5714,0.5455,0.5597
R26,R26_6,graph,gpt-4o-mini,0.4286,0.6667,0.5357
R26,R26_7,graph,gpt-4o-mini,0.5714,0.6,0.5843
R26,R26_8,graph,gpt-4o-mini,0.4286,0.6,0.5057
R26,R26_9,graph,gpt-4o-mini,0.5714,0.5833,0.5768
R26,R26_10,graph,gpt-4o-mini,0.7143,0.5714,0.65
R79b,R79b_1,hybrid,gpt-4o-mini,0.6,1.0,0.78
R79b,R79b_2,hybrid,gpt-4o-mini,0.6,0.9333,0.75
R79b,R79b_3,hybrid,gpt-4o-mini,0.6,0.8571,0.7157
R79b,R79b_4,hybrid,gpt-4o-mini,0.6667,0.9333,0.7867
R79b,R79b_5,hybrid,gpt-4o-mini,0.6,0.7857,0.6836
R79b,R79b_6,hybrid,gpt-4o-mini,0.6,0.8333,0.705
R79b,R79b_7,hybrid,gpt-4o-mini,0.6667,0.75,0.7042
R79b,R79b_8,hybrid,gpt-4o-mini,0.6,0.75,0.6675
R79b,R79b_9,hybrid,gpt-4o-mini,0.6,0.8667,0.72
R79b,R79b_10,hybrid,gpt-4o-mini,0.6,0.5882,0.5947
R45,R45_1,vector,gpt-4o-mini,0.6667,0.6364,0.6531
R45,R45_2,vector,gpt-4o-mini,0.8333,0.6364,0.7447
R45,R45_3,vector,gpt-4o-mini,0.8333,0.7333,0.7883
R45,R45_4,vector,gpt-4o-mini,0.8333,0.5714,0.7154
R45,R45_5,vector,gpt-4o-mini,0.8333,0.6429,0.7476
R45,R45_6,vector,gpt-4o-mini,0.6667,0.6923,0.6782
R45,R45_7,vector,gpt-4o-mini,0.8333,0.6923,0.7699
R45,R45_8,vector,gpt-4o-mini,1.0,0.7857,0.9036
R45,R45_9,vector,gpt-4o-mini,0.6667,0.5714,0.6238
R45,R45_10,vector,gpt-4o-mini,0.8333,0.6,0.7283
R91d,R91d_1,hybrid,gpt-4o-mini,0.8889,0.8421,0.8678
R91d,R91d_2,hybrid,gpt-4o-mini,0.6667,0.6429,0.656
R91d,R91d_3,hybrid,gpt-4o-mini,0.6667,0.6154,0.6436
R91d,R91d_4,hybrid,gpt-4o-mini,0.7778,0.9444,0.8528
R91d,R91d_5,hybrid,gpt-4o-mini,0.7778,1.0,0.8778
R91d,R91d_6,hybrid,gpt-4o-mini,0.6667,0.6923,0.6782
R91d,R91d_7,hybrid,gpt-4o-mini,0.6667,0.6923,0.6782
R91d,R91d_8,hybrid,gpt-4o-mini,0.7778,0.7647,0.7719
R91d,R91d_9,hybrid,gpt-4o-mini,0.6667,0.6429,0.656
R91d,R91d_10,hybrid,gpt-4o-mini,0.6667,0.6429,0.656
R22,R22_1,hybrid,gpt-4o-mini,0.75,0.9091,0.8216
R22,R22_2,hybrid,gpt-4o-mini,0.875,1.0,0.9313
R22,R22_3,hybrid,gpt-4o-mini,0.875,0.7,0.7963
R22,R22_4,hybrid,gpt-4o-mini,0.875,0.8,0.8413
R22,R22_5,hybrid,gpt-4o-mini,0.875,0.5455,0.7267
R22,R22_6,hybrid,gpt-4o-mini,0.75,0.75,0.75
R22,R22_7,hybrid,gpt-4o-mini,0.5,0.2222,0.375
R22,R22_8,hybrid,gpt-4o-mini,0.625,0.7,0.6587
R22,R22_9,hybrid,gpt-4o-mini,0.875,0.6923,0.7928
R22,R22_10,hybrid,gpt-4o-mini,0.625,0.3333,0.4937
R3,R3_1,hybrid,gpt-4o-mini,0.125,0.2222,0.1687
R3,R3_2,hybrid,gpt-4o-mini,0.5,1.0,0.725
R3,R3_3,hybrid,gpt-4o-mini,0.25,0.4,0.3175
R3,R3_4,hybrid,gpt-4o-mini,0.25,0.5,0.3625
R3,R3_5,hybrid,gpt-4o-mini,0.125,0.5,0.2938
R3,R3_6,hybrid,gpt-4o-mini,0.5,0.4545,0.4795
R3,R3_7,hybrid,gpt-4o-mini,0.625,0.5385,0.5861
R3,R3_8,hybrid,gpt-4o-mini,0.125,0.3333,0.2187
R3,R3_9,hybrid,gpt-4o-mini,0.125,0.4444,0.2687
R3,R3_10,hybrid,gpt-4o-mini,0.125,0.4444,0.2687
R32,R32_1,vector,gpt-4o-mini,0.6429,0.5,0.5786
R32,R32_2,vector,gpt-4o-mini,0.6429,0.25,0.4661
R32,R32_3,vector,gpt-4o-mini,0.6429,0.4,0.5336
R32,R32_4,vector,gpt-4o-mini,0.6429,0.3,0.4886
R32,R32_5,vector,gpt-4o-mini,0.6429,0.3636,0.5172
R32,R32_6,vector,gpt-4o-mini,0.6429,0.4,0.5336
R32,R32_7,vector,gpt-4o-mini,0.6429,0.4375,0.5505
R32,R32_8,vector,gpt-4o-mini,0.6429,0.4167,0.5411
R32,R32_9,vector,gpt-4o-mini,0.6429,0.25,0.4661
R32,R32_10,vector,gpt-4o-mini,0.6429,0.7273,0.6809
R7,R7_1,hybrid,gpt-4o-mini,0.6,0.7692,0.6761
R7,R7_2,hybrid,gpt-4o-mini,0.6,0.6429,0.6193
R7,R7_3,hybrid,gpt-4o-mini,0.6,0.625,0.6113
R7,R7_4,hybrid,gpt-4o-mini,0.6,0.5789,0.5905
R7,R7_5,hybrid,gpt-4o-mini,0.6,0.3529,0.4888
R7,R7_6,hybrid,gpt-4o-mini,0.6,0.4737,0.5432
R7,R7_7,hybrid,gpt-4o-mini,0.4,0.5789,0.4805
R7,R7_8,hybrid,gpt-4o-mini,0.6,0.4211,0.5195
R7,R7_9,hybrid,gpt-4o-mini,0.6,0.5556,0.58
R7,R7_10,hybrid,gpt-4o-mini,0.6,0.6471,0.6212
R38,R38_1,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_2,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_3,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_4,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_5,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_6,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_7,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_8,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_9,vector,gpt-4o-mini,0.4783,0.7778,0.6131
R38,R38_10,vector,gpt-4o-mini,0.4783,0.875,0.6568
R51,R51_1,vector,gpt-4o-mini,0.625,0.7857,0.6973
R51,R51_2,vector,gpt-4o-mini,0.625,0.7857,0.6973
R51,R51_3,vector,gpt-4o-mini,0.625,0.7857,0.6973
R51,R51_4,vector,gpt-4o-mini,0.625,0.7857,0.6973
R51,R51_5,vector,gpt-4o-mini,0.625,0.7857,0.6973
R51,R51_6,vector,gpt-4o-mini,0.5,0.4706,0.4868
R51,R51_7,vector,gpt-4o-mini,0.625,0.6875,0.6531
R51,R51_8,vector,gpt-4o-mini,0.375,0.6,0.4763
R51,R51_9,vector,gpt-4o-mini,0.625,0.6,0.6138
R51,R51_10,vector,gpt-4o-mini,0.375,0.5,0.4313
R74,R74_1,hybrid,gpt-4o-mini,1.0,0.7143,0.8714
R74,R74_2,hybrid,gpt-4o-mini,0.5,0.6667,0.575
R74,R74_3,hybrid,gpt-4o-mini,0.5,0.6667,0.575
R74,R74_4,hybrid,gpt-4o-mini,0.5,0.6667,0.575
R74,R74_5,hybrid,gpt-4o-mini,0.75,0.5,0.6375
R74,R74_6,hybrid,gpt-4o-mini,1.0,0.6,0.82
R74,R74_7,hybrid,gpt-4o-mini,0.75,0.6364,0.6989
R74,R74_8,hybrid,gpt-4o-mini,0.75,0.7,0.7275
R74,R74_9,hybrid,gpt-4o-mini,0.5,0.5385,0.5173
R74,R74_10,hybrid,gpt-4o-mini,1.0,0.6667,0.85
R4,R4_1,vector,gpt-4o-mini,0.0,0.25,0.1125
R4,R4_2,vector,gpt-4o-mini,1.0,0.1818,0.6318
R4,R4_3,vector,gpt-4o-mini,1.0,0.1667,0.625
R4,R4_4,vector,gpt-4o-mini,0.0,0.0833,0.0375
R4,R4_5,vector,gpt-4o-mini,0.0,0.1667,0.075
R4,R4_6,vector,gpt-4o-mini,0.0,0.0833,0.0375
R4,R4_7,vector,gpt-4o-mini,0.0,0.1667,0.075
R4,R4_8,vector,gpt-4o-mini,0.0,0.0667,0.03
R4,R4_9,vector,gpt-4o-mini,1.0,0.1538,0.6192
R4,R4_10,vector,gpt-4o-mini,0.0,0.1538,0.0692
R69,R69_1,hybrid,gpt-4o-mini,0.5333,0.9333,0.7133
R69,R69_2,hybrid,gpt-4o-mini,0.5333,0.875,0.6871
R69,R69_3,hybrid,gpt-4o-mini,0.3333,0.9286,0.6012
R69,R69_4,hybrid,gpt-4o-mini,0.4,0.8667,0.61
R69,R69_5,hybrid,gpt-4o-mini,0.6,0.6842,0.6379
R69,R69_6,hybrid,gpt-4o-mini,0.6,0.7857,0.6836
R69,R69_7,hybrid,gpt-4o-mini,0.4,0.9412,0.6435
R69,R69_8,hybrid,gpt-4o-mini,0.3333,0.6923,0.4949
R69,R69_9,hybrid,gpt-4o-mini,0.6667,0.8571,0.7524
R69,R69_10,hybrid,gpt-4o-mini,0.3333,0.7692,0.5295
R4,R4_1,graph,gpt-4o-mini,0.0,0.125,0.0563
R4,R4_2,graph,gpt-4o-mini,0.0,0.125,0.0563
R4,R4_3,graph,gpt-4o-mini,0.0,0.125,0.0563
R4,R4_4,graph,gpt-4o-mini,0.0,0.1818,0.0818
R4,R4_5,graph,gpt-4o-mini,0.0,0.0714,0.0321
R4,R4_6,graph,gpt-4o-mini,0.0,0.0,0.0
R4,R4_7,graph,gpt-4o-mini,0.0,0.0,0.0
R4,R4_8,graph,gpt-4o-mini,0.0,0.0,0.0
R4,R4_9,graph,gpt-4o-mini,0.0,0.0,0.0
R4,R4_10,graph,gpt-4o-mini,0.0,0.0,0.0
R24,R24_1,vector,gpt-4o-mini,0.875,0.6,0.7513
R24,R24_2,vector,gpt-4o-mini,1.0,0.7273,0.8773
R24,R24_3,vector,gpt-4o-mini,0.75,0.6667,0.7125
R24,R24_4,vector,gpt-4o-mini,0.875,0.6,0.7513
R24,R24_5,vector,gpt-4o-mini,1.0,0.7778,0.9
R24,R24_6,vector,gpt-4o-mini,0.875,0.5455,0.7267
R24,R24_7,vector,gpt-4o-mini,0.75,0.8,0.7725
R24,R24_8,vector,gpt-4o-mini,0.625,0.8,0.7038
